"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/06/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/07/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/08/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/09/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/10/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/11/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/12/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/13/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/14/2022","AQS","490354002","1","-0.1","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/15/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/16/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/17/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/18/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/19/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/20/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/21/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/22/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/23/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/24/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/25/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/26/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/27/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/28/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/29/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/30/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"08/31/2022","AQS","490354002","1","0.1","ppm","1","Near Road","17","71.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/01/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/02/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/03/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/04/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/05/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/06/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/07/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/08/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/09/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/10/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/11/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/12/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/13/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/14/2022","AQS","490354002","1","-0.1","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/15/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/16/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/17/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/18/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/19/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/20/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/21/2022","AQS","490354002","1","0","ppm","0","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/22/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/23/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/24/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/25/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/26/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/27/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/28/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/29/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"09/30/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/01/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/02/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/03/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/04/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/05/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/06/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/07/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/08/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/09/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/10/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/11/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/12/2022","AQS","490354002","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/13/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/14/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/15/2022","AQS","490354002","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/16/2022","AQS","490354002","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/17/2022","AQS","490354002","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/18/2022","AQS","490354002","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/19/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/20/2022","AQS","490354002","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/21/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/22/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/23/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/24/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/25/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/26/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/27/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/28/2022","AQS","490354002","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/29/2022","AQS","490354002","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/30/2022","AQS","490354002","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"10/31/2022","AQS","490354002","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"11/01/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"11/02/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
